"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"S. Banks","England 3.","Barnsley","RW, RAMF, LW","24","300000","2026-06-30","19","981","2","2.22","4","2.08","Scotland","left","183","yes","6.15","5.41","66.1","2.2","20.83","0","3.72","0.18","0.2","0","25","2.29","40","8","2.94","31.25","5.5","61.67","9.36","46.08","4.04","3.67","0.18","25.23","73.09","6.24","51.47","2.2","41.67","0.19","0.09","0.64","2.84","51.61","2.11","43.48","0.64","4.04","75","","","0","0","","",""
"C. Hayes","England 3.","Peterborough United","RAMF, LAMF, LW","22","0","2027-06-30","22","971","3","1.21","1","1.98","England","left","170","no","8.34","8.81","56.84","2.22","12.5","0","5.02","0.28","0.11","0","11","1.02","45.45","27.273","5.19","32.14","7.42","56.25","13.72","44.59","3.06","4.45","0.83","26.32","71.48","4.08","61.36","1.2","30.77","0.18","0","0.83","1.85","45","3.61","43.59","0.65","3.43","75.68","","","0","0","","",""
"O. Oseni","England 3.","Plymouth Argyle","CF, AMF","22","0","2028-06-30","19","970","4","1.83","2","0.51","Republic of Ireland","left","0","no","3.25","2.88","45.16","6.4","23.19","0.09","3.03","0.37","0.17","0","12","1.11","75","33.333","0.37","25","2.13","65.22","10.02","29.63","2.23","0.65","0.09","11.69","73.02","2.51","66.67","0.46","20","0.05","0.19","0.28","1.11","75","0.37","100","0.37","1.39","53.33","","","0","0","","",""
"S. Nombe","England 3.","Rotherham United","CF","27","600000","2027-06-30","14","969","6","4.37","2","0.65","England","right","180","no","2.51","3.34","52.78","7.89","38.82","0.09","1.13","0.46","0.41","0.09","24","2.23","54.17","25","1.11","16.67","4.18","42.22","11.33","29.51","3.53","1.86","0.65","10.96","66.1","3.07","57.58","0.19","50","0.06","0.09","0.28","0.65","57.14","1.21","46.15","0.28","0.74","75","","","0","0","","",""
"O. Dale","England 3.","Plymouth Argyle","RW, LWB, LAMF","27","450000","2026-05-31","14","965","0","0.91","1","1.07","England","right","175","yes","9.05","6.34","57.35","3.08","48.48","0.28","7.64","0","0.08","0","17","1.59","11.76","0","2.98","15.63","3.64","46.15","10.07","41.67","1.77","3.08","0.47","23.22","66.67","7.46","57.5","2.33","40","0.1","0","0.37","2.98","43.75","2.98","28.13","0.65","2.98","62.5","","","0","0","","",""
"Joe Johnson","England 3.","Luton Town","LB","19","0","","10","962","0","0.14","0","0.63","England","left","0","no","7.95","5.71","65.57","5.52","52.54","0.28","6.4","0","0.01","0","4","0.37","0","0","1.87","20","1.31","57.14","4.58","48.98","0.47","0.75","0","40.6","76.5","18.71","67","3.27","28.57","0.06","0","0","6.55","65.71","2.15","43.48","0.37","7.77","66.27","","","0","0","","",""
"K. Dempsey","England 3.","Bolton Wanderers","AMF, LDMF","30","600000","2026-06-30","18","958","3","2.24","1","1.3","England","right","178","no","7.33","4.89","63.46","4.6","53.06","0.28","4.66","0.28","0.21","0","17","1.6","35.29","17.647","0.85","55.56","1.41","40","4.23","31.11","2.54","0.85","0.19","28.84","82.41","8.55","63.74","2.35","52","0.12","0","0.19","4.04","65.12","1.32","78.57","1.22","3.85","73.17","","","0","0","","",""
"M. de Gevigney","England 3.","Barnsley","RCB, RB","26","500000","2026-06-30","16","956","0","0.14","1","0.81","France","right","186","no","9.88","5.74","70.49","6.31","74.63","0.56","9.12","0","0.01","0","2","0.19","0","0","0.28","100","0.28","66.67","2.35","52","0.47","0.47","0.09","47.26","86.65","17.04","75.69","4.14","45.45","0.08","0","0.28","5.27","66.07","0.66","57.14","0.19","7.44","56.96","","","0","0","","",""
"T. Leigh","England 3.","Bradford City","LCMF, RCMF, AMF","25","300000","2027-06-30","16","955","1","0.57","0","1.57","England","right","185","no","8.76","6.22","60.61","3.96","45.24","0.19","6.62","0.09","0.05","0","12","1.13","8.33","8.333","1.6","52.94","0.38","25","2.54","37.04","0.47","0.19","0.19","35.53","73.21","14.42","53.59","7.73","50","0.15","0","0.38","8.29","45.45","3.39","44.44","0.57","6.88","73.97","","","0","0","","",""
"C. Christie","England 3.","Bolton Wanderers","RB","33","600000","2026-06-30","14","950","0","0.99","1","1.07","England","right","188","no","7.77","5.49","53.45","5.4","71.93","0.19","7.86","0","0.09","0","18","1.71","27.78","0","3.03","25","2.56","40.74","6.63","24.29","1.52","2.27","0.76","53.24","79.36","19.04","61.69","4.17","34.09","0.1","0","0.28","7.01","63.51","2.65","46.43","0.57","8.53","67.78","","","0","0","","",""
"L. Fraser","England 3.","Reading","RCMF, LDMF, LCMF","28","1000000","2027-06-30","20","947","1","0.76","0","0","Canada","right","185","no","6.65","4.56","66.67","2.66","46.43","0.29","4.1","0.1","0.07","0","6","0.57","50","16.667","0.29","0","0.1","0","0.67","42.86","0.76","0.29","0","32.31","85","8.36","68.18","2.19","52.17","0","0","0","3.14","72.73","0.67","42.86","0.1","4.66","61.22","","","0","0","","",""
"T. Francois","England 3.","Wigan Athletic","DMF, LCMF, AMF","25","600000","2026-06-30","13","941","0","0.17","0","0","Australia","left","173","no","9.95","6.6","72.46","1.53","50","0.38","5.09","0","0.02","0","3","0.29","0","0","0.19","0","0.57","66.67","2.58","44.44","0","0.19","0","29.55","84.47","6.79","66.2","1.43","33.33","0","0","0","1.63","52.94","0.38","50","0.19","3.35","37.14","","","0","0","","",""
"N. Lowe","England 3.","Stockport County","AMF, CF","20","0","2028-06-30","19","938","3","3.8","0","0.22","England","right","193","no","2.97","2.69","50","5.76","33.33","0","2.4","0.29","0.37","0.29","23","2.21","56.52","13.043","0.38","0","0.77","50","4.89","29.41","3.55","0.48","0.19","13.72","65.73","2.78","34.48","0.86","22.22","0.02","0","0.1","1.25","46.15","0.58","33.33","0.29","1.54","43.75","","","0","0","","",""
"N. Byrne","England 3.","Doncaster Rovers","RCB","33","100000","2026-06-30","12","929","1","0.63","0","0.08","Republic of Ireland","right","190","yes","9.31","5.96","72.73","6.39","62.71","0.76","7.38","0.11","0.07","0","6","0.65","33.33","16.667","1.19","27.27","0.43","75","1.52","42.86","1.19","0.32","0","32.49","72.33","17.11","62.66","6.17","42.11","0.01","0.11","0.22","6.61","59.02","1.73","25","0.32","8.34","62.34","","","0","0","","",""
"J. Randall","England 3.","Blackpool","AMF","26","600000","2028-06-30","17","928","1","2.29","0","0.43","England","right","177","yes","4.27","4.17","53.49","2.72","10.71","0.1","3.6","0.1","0.22","0","15","1.45","33.33","6.667","1.16","41.67","1.45","53.33","5.33","30.91","3.69","1.94","0.39","24.44","81.35","7.76","68.75","1.45","33.33","0.04","0.1","0","3.88","62.5","1.16","41.67","0.97","2.72","78.57","","","0","0","","",""
"I. Davies","England 3.","Cardiff City","LAMF, RAMF","24","1500000","2029-06-30","27","925","4","1.15","1","0.4","Wales","right","175","no","4.38","5.06","59.62","4.18","23.26","0","2.27","0.39","0.11","0","13","1.26","46.15","30.769","2.63","14.81","4.96","54.9","10.7","38.18","3.21","3.6","0.78","19.36","74.87","2.92","66.67","0.1","0","0.04","0","0.1","0.49","20","2.04","38.1","0.68","1.36","42.86","","","0","0","","",""
"Tayo Edun","England 3.","Stockport County","LWB, LB","27","300000","2027-06-30","12","925","0","0.15","1","0.56","England","left","172","no","9.83","7.2","70.27","2.34","45.83","0.1","7.34","0","0.01","0","4","0.39","25","0","2.24","21.74","2.63","51.85","7.78","43.75","0.97","2.63","0.29","42.42","73.85","17.9","67.39","4.67","56.25","0.05","0.1","0.49","6.13","66.67","4.18","51.16","1.85","11.48","69.49","","","0","0","","",""
"S. Morris","England 3.","Luton Town","RW, RAMF","23","125000","2026-05-31","20","917","3","1.89","0","0.42","England","right","183","no","6.28","4.91","60","2.55","23.08","0","6.46","0.29","0.19","0","12","1.18","33.33","25","4.61","29.79","6.38","67.69","12.76","48.46","2.26","3.14","0.29","24.14","67.07","5.3","53.7","1.57","31.25","0.04","0.2","0.1","2.26","52.17","3.83","33.33","0.39","3.04","64.52","","","0","0","","",""
"D. Mitchell","England 3.","Leyton Orient","LB, RAMF, RWB","29","250000","2027-06-30","18","907","0","0.25","0","0.84","England","left","181","no","8.24","4.76","70.83","3.77","34.21","0.1","7.46","0","0.02","0","5","0.5","0","0","2.18","13.64","2.58","53.85","5.85","42.37","0.79","1.49","0.4","38","68.67","16.47","56.63","4.86","30.61","0.08","0.1","0.4","7.74","44.87","2.88","41.38","0.99","9.13","61.96","","","0","0","","",""
"D. Butler","England 3.","Stevenage","LB","31","450000","","13","896","0","0","1","0.28","England","left","175","no","9.04","5.02","62","3.42","64.71","0.5","7.84","0","0","0","0","0","0","0","2.01","65","0.3","100","1.71","70.59","0","0.6","0","31.04","77.67","14.36","65.03","6.33","47.62","0.03","0","0.2","7.63","56.58","2.61","53.85","0.3","7.83","79.49","","","0","0","","",""
"X. Amaechi","England 3.","Plymouth Argyle","RW, RAMF, AMF","25","500000","","16","896","3","1.66","1","3.04","England","left","179","no","4.32","3.42","58.82","3.01","30","0.1","3.24","0.3","0.17","0","19","1.91","36.84","15.789","3.62","44.44","7.53","49.33","13.16","38.17","2.81","2.51","0","29.33","74.66","8.54","57.65","3.21","46.88","0.31","0.2","0.8","5.63","55.36","4.22","59.52","1.31","6.83","77.94","","","0","0","","",""
"E. Turns","England 3.","Exeter City","RCB, RB, LCB","22","0","","9","890","0","0.3","0","0.05","Wales","left","185","no","9.81","6.67","69.7","5.16","60.78","1.01","6.84","0","0.03","0","2","0.2","100","0","0.61","50","0.3","66.67","1.42","50","0.3","0.61","0.2","48.94","80.58","21.64","68.22","9","46.07","0","0","0","6.47","59.38","1.21","25","0","10.21","53.47","","","0","0","","",""
"Fábio Tavares","England 3.","Burton Albion","CF, AMF","25","250000","2026-06-30","20","887","2","2.07","0","0.55","Portugal","right","178","no","3.45","2.44","45.83","3.75","8.11","0","3.03","0.2","0.21","0","11","1.12","54.55","18.182","0.51","20","1.12","54.55","4.87","31.25","2.64","0.61","0.1","9.74","73.96","1.62","56.25","0.3","0","0.06","0.1","0.2","0.61","66.67","0.81","50","0.71","0.81","62.5","","","0","0","","",""
"M. Forss","England 3.","Bolton Wanderers","CF, AMF, RAMF","26","2800000","2026-06-30","18","886","2","2.2","0","0.59","Finland","right","182","yes","4.67","3.25","62.5","2.44","12.5","0.1","3.62","0.2","0.22","0","19","1.93","42.11","10.526","1.52","33.33","2.03","60","6.7","34.85","4.27","0.81","0.1","15.54","75.16","3.76","56.76","0.81","62.5","0.06","0.2","0.41","0.51","40","2.03","65","1.02","1.12","81.82","","","0","0","","",""
"T. Archibald","England 3.","Leyton Orient","LWB, RAMF, LB","27","300000","2026-06-30","12","879","2","0.97","1","1.29","Scotland","left","180","no","7.47","5.94","58.62","4.3","21.43","0.2","5.7","0.2","0.1","0","13","1.33","30.77","15.385","5.32","26.92","4.51","63.64","8.09","49.37","1.02","2.15","0.82","28.16","61.82","9.11","51.69","4.71","45.65","0.13","0","0.31","4.4","48.84","3.79","29.73","0.1","6.76","66.67","","","0","0","","",""
"M. Mothersille","England 3.","Stockport County","AMF, LW","22","250000","2028-06-30","18","862","1","1.69","0","0.65","England","right","187","no","4.7","3.34","71.88","2.09","15","0.21","3.46","0.1","0.18","0","14","1.46","42.86","7.143","4.18","27.5","4.8","41.3","12.11","31.03","3.86","2.61","0.42","23.07","67.87","4.39","64.29","0.52","60","0.07","0.1","0.21","1.67","75","2.4","43.48","0.73","3.13","76.67","","","0","0","","",""
"P. Mullin","England 3.","Bradford City","CF","31","900000","2027-06-30","22","860","4","3.93","1","0.05","England","right","178","yes","3.77","3.35","56.25","5.86","14.29","0.31","2.8","0.42","0.41","0.1","16","1.67","56.25","25","0.84","25","1.36","61.54","6.28","33.33","2.09","0.42","0","13.08","64.8","3.98","50","1.15","27.27","0","0","0.21","2.41","47.83","1.26","16.67","0.63","1.57","66.67","","","0","0","","",""
"E. Hewitt","England 3.","Mansfield Town","RWB, RCB, RB","31","150000","2026-06-30","14","860","0","0","1","0.17","Wales","right","186","no","8.9","7.01","65.67","4.81","63.04","0.31","4.78","0","0","0","0","0","0","0","2.2","19.05","1.47","64.29","1.99","52.63","0.84","0.94","0.21","25.95","64.11","12.35","53.39","4.92","38.3","0.02","0","0.21","5.55","45.28","2.51","41.67","0.52","7.22","63.77","","","0","0","","",""
"D. Yearwood","England 3.","Rotherham United","LCMF, RCMF","26","2000000","2026-06-30","20","860","0","0.08","0","0.12","England","right","175","no","8.69","7.12","61.76","2.3","40.91","0.21","4.85","0","0.01","0","3","0.31","33.33","0","1.05","60","1.26","58.33","3.77","58.33","0.73","0.42","0","31.71","72.61","11.93","58.77","3.03","41.38","0.01","0","0","3.98","55.26","1.67","43.75","0.21","5.34","68.63","","","0","0","","",""
"D. Frith","England 3.","Peterborough United","RW, RAMF, LAMF","23","0","2028-06-30","21","857","1","1.77","1","1.9","England","left","177","no","4.62","5.46","48.08","1.89","11.11","0.11","3.1","0.11","0.19","0.11","14","1.47","42.86","7.143","3.78","16.67","5.88","50","12.6","40.83","3.15","2.52","0.21","23.63","64.89","5.88","48.21","1.47","21.43","0.2","0.11","0.63","1.68","43.75","2.42","43.48","0.95","3.78","61.11","","","0","0","","",""
"Z. Nelson","England 3.","AFC Wimbledon","RCMF, AMF, LCMF","20","0","2026-06-30","23","854","1","0.69","1","0.2","England","","0","yes","4.64","3.58","67.65","4.11","23.08","0.11","4.41","0.11","0.07","0","10","1.05","40","10","1.37","0","3.16","46.67","10.01","37.89","2","1.16","0.11","24.24","81.74","6.32","68.33","1.05","50","0.02","0.11","0.42","2.95","71.43","0.95","66.67","0.32","1.9","83.33","","","0","0","","",""
"A. Jackson","England 3.","Lincoln City","RCB, LCB","31","250000","2027-06-30","10","847","0","0.72","0","0.25","England","right","187","no","8.71","4.25","65","7.54","49.3","0.74","7.13","0","0.08","0","5","0.53","20","0","0.43","50","0.21","100","0.74","71.43","1.38","0.43","0","26.03","81.22","11.69","70","4.25","55","0.03","0","0","3.93","56.76","1.06","60","0.32","6.59","67.74","","","0","0","","",""
"O. Dodgson","England 3.","Stockport County","LWB, LB","22","300000","2027-06-30","13","847","0","0.07","1","1.17","England","left","178","yes","8.18","5.84","65.45","3.29","48.39","0.32","6.13","0","0.01","0","1","0.11","100","0","4.46","28.57","1.28","25","2.98","28.57","0.32","1.06","0.11","38.57","74.93","12.86","63.64","5.1","47.92","0.12","0.11","0.64","5.31","54","4.36","36.59","0.53","9.46","77.53","","","0","0","","",""
"J. Husband","England 3.","Blackpool","LCB","32","450000","2026-06-30","10","847","0","0.09","0","0.6","England","left","179","no","9.35","5.1","70.83","4.46","59.52","0.43","8.07","0","0.01","0","2","0.21","50","0","0.96","44.44","0.53","60","1.7","50","0.96","1.38","0.11","40.38","77.37","18.28","61.05","8.61","35.8","0.06","0.11","0.32","6.8","50","1.59","26.67","0.32","7.97","61.33","","","0","0","","",""
"T. Nixon","England 3.","Doncaster Rovers","RB","23","200000","2027-06-30","12","844","0","0.63","0","1.1","England","right","185","no","10.45","9.28","58.62","3.09","48.28","0.32","8.04","0","0.07","0","6","0.64","33.33","0","3.2","46.67","2.03","68.42","5.01","57.45","0.53","2.24","0.11","37.75","70.62","17.06","55","7.57","45.07","0.12","0","0.75","7.78","56.16","3.2","40","0.32","9.6","66.67","","","0","0","","",""
"O. Tanner","England 3.","Cardiff City","RAMF, LAMF, RW","23","1500000","2029-06-30","13","844","0","0.68","5","1.82","England","left","177","no","5.65","5.01","65.96","2.13","50","0","3.9","0","0.07","0","11","1.17","27.27","0","5.55","28.85","5.65","67.92","9.28","49.43","2.99","2.88","0.21","32.42","73.03","5.23","65.31","0.85","87.5","0.19","0","1.07","1.49","78.57","5.23","44.9","1.49","4.59","86.05","","","0","0","","",""
"M. Kaleta","England 3.","Rotherham United","RWB, LWB","21","0","2027-06-30","15","834","0","0.22","1","1.96","England","right","0","no","7.34","6.04","60.71","2.81","38.46","0","5","0","0.02","0","6","0.65","16.67","0","4.21","35.9","4.32","60","10.58","45.92","2.59","1.62","0.43","22.99","61.5","8.2","53.95","2.91","44.44","0.21","0","0.54","2.16","50","3.24","36.67","0.54","5.5","52.94","","","0","0","","",""
"J. Bowery","England 3.","Mansfield Town","RCB","34","125000","2026-06-30","14","831","1","0.72","0","0.4","England","right","185","no","9.86","6.71","80.65","3.03","67.86","0.97","5.62","0.11","0.08","0","3","0.32","33.33","33.333","1.08","20","0.76","57.14","2.27","38.1","0.32","0.76","0.11","45.92","83.49","17.33","68.75","4.22","35.9","0.04","0","0.11","5.31","63.27","1.19","36.36","0.22","7.26","56.72","","","0","0","","",""
"G. Osho","England 3.","Cardiff City","RCB, LCB","27","3000000","2029-06-30","10","830","0","0.28","0","0","England","right","185","no","9.22","5.42","72","4.77","63.64","1.41","8.6","0","0.03","0","4","0.43","25","0","0","0","0.54","60","2.06","47.37","0.54","1.84","0.33","41.1","88.65","15.83","82.88","4.34","55","0","0","0","5.86","79.63","0.22","50","0.11","6.83","65.08","","","0","0","","",""
"J. Larsson","England 3.","Burton Albion","AMF, LCMF, RW","24","0","2027-06-30","16","812","0","1.66","2","1.52","Sweden","right","178","no","5.43","5.76","59.62","3.88","11.43","0.22","2.46","0","0.18","0","18","2","16.67","0","1.22","27.27","2.22","50","6.65","33.33","1.66","1.22","0.22","14.52","68.7","5.76","50","2.11","31.58","0.17","0.33","0.33","2","44.44","1.66","53.33","0.89","3.1","50","","","0","0","","",""
"A. Higgins","England 3.","Exeter City","AMF, LWF, LAMF","20","0","2026-06-30","17","809","1","1.31","0","0.27","England","right","0","yes","3.89","4.67","52.38","2.89","23.08","0","1.75","0.11","0.15","0","13","1.45","38.46","7.692","3.23","31.03","5.45","51.02","12.01","37.96","3","1.78","0.22","19.69","77.97","2.34","52.38","0.56","40","0.03","0","0.11","1.11","70","2.34","57.14","0.44","2.34","66.67","","","0","0","","",""
"S. Cox","England 3.","Exeter City","CF, AMF","21","0","2026-06-30","19","804","1","1.77","0","0.5","England","left","178","no","4.48","4.59","41.46","4.14","21.62","0","2.5","0.11","0.2","0","13","1.46","46.15","7.692","0.22","50","1.12","40","9.07","27.16","2.91","0.78","0.11","10.52","75.53","2.13","57.89","0.34","0","0.06","0","0.11","1.23","45.45","0.78","71.43","0.45","1.46","46.15","","","0","0","","",""
"C. Addai","England 3.","Stockport County","GK","28","175000","2027-06-30","8","797","0","0","0","0","England","right","203","no","1.58","0.23","100","0.11","100","0","1.8","0","0","0","0","0","0","0","0","0","0","0","0.11","100","0","0","0","23.15","85.37","14.68","79.23","10.61","69.15","0","0","0","6.55","63.79","0.56","0","0","8.24","87.67","1.36","3.39","60","0.83","-4.66","-0.526","1.13"
"M. Roberts","England 3.","Barnsley","RCB","35","250000","2026-06-30","11","796","0","0.33","0","0.05","England","right","183","no","7.46","3.96","68.57","7.58","74.63","0.57","6.45","0","0.04","0","3","0.34","66.67","0","0.11","0","0","0","0.68","33.33","0.45","0.34","0","42.51","84.04","17.98","69.18","6.33","50","0.01","0","0","3.96","60","0.34","100","0.23","7.91","58.57","","","0","0","","",""
"H. Kane","England 3.","Plymouth Argyle","LDMF, LCMF","27","1200000","2027-06-30","10","791","1","0.24","2","1.03","England","right","177","yes","6.6","4.78","54.76","2.28","70","0.23","5.69","0.11","0.03","0","8","0.91","25","12.5","0.34","33.33","0.34","33.33","4.21","56.76","0.34","0.11","0","51.77","84.84","18.55","73.62","6.6","56.9","0.12","0.23","0.23","8.65","76.32","2.05","50","0.8","8.31","72.6","","","0","0","","",""
"J. McAtee","England 3.","Bolton Wanderers","AMF, CF","26","300000","2027-06-30","17","790","2","3.48","1","0.98","England","right","180","no","4.67","4.22","67.57","2.73","37.5","0.23","2.88","0.23","0.4","0","22","2.51","31.82","9.091","2.28","20","2.39","57.14","5.24","45.65","3.3","1.25","0.11","24.38","69.63","5.7","62","2.51","40.91","0.11","0","0.46","3.3","62.07","2.73","50","1.14","4.1","61.11","","","0","0","","",""
"L. Burge","England 3.","Northampton Town","GK","33","125000","2026-06-30","8","788","0","0","0","0","England","left","190","no","1.94","0.11","100","0.23","100","0","2.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.27","80","12.22","71.03","10.28","65.56","0","0","0","5.71","60","0.46","0","0","7.08","88.71","0.91","3.2","71.43","0.82","-0.8","-0.091","1.14"
"R. Hendry","England 3.","Mansfield Town","AMF, LAMF, LCMF","28","300000","2027-06-30","15","777","2","0.68","2","1.77","Scotland","left","176","no","4.17","3.13","74.07","1.51","46.15","0.12","2.16","0.23","0.08","0","18","2.08","27.78","11.111","1.74","46.67","2.43","61.9","8.22","38.03","1.51","1.16","0.12","32.78","80.92","8.22","66.2","2.9","48","0.2","0","0.58","3.94","61.76","2.55","63.64","1.04","5.79","72","","","0","0","","",""
"J. Shipley","England 3.","Port Vale","LCMF, DMF","28","400000","2027-06-30","13","768","0","0.29","1","1.87","England","left","183","no","4.8","3.75","50","1.64","42.86","0.12","4","0","0.03","0","9","1.05","0","0","2.46","38.1","1.05","55.56","1.99","35.29","0.7","1.41","0.12","32.81","74.64","10.2","56.32","4.1","51.43","0.22","0.23","0.47","6.45","58.18","3.16","51.85","1.05","6.45","74.55","","","0","0","","",""
"M. Ritchie","England 3.","Reading","RAMF","36","1000000","2027-06-30","17","766","0","0.39","3","1.19","England","left","172","no","4.11","3.52","43.33","2","17.65","0","3.48","0","0.05","0","8","0.94","12.5","0","2.23","52.63","1.88","37.5","6.11","32.69","2","0.59","0","32.19","75.91","10.1","58.14","3.29","42.86","0.14","0","0.47","4.23","44.44","2.47","66.67","0.94","5.76","59.18","","","0","0","","",""
"J. Wormleighton","England 3.","Northampton Town","RWB, LWB, RB","22","100000","2027-06-30","15","757","0","0.6","0","0.58","England","right","178","no","12.01","10.46","51.14","4.52","36.84","0.12","7.82","0","0.07","0","3","0.36","33.33","0","2.26","26.32","1.78","33.33","7.49","36.51","1.07","1.19","0.36","18.78","60.76","7.73","40","2.5","14.29","0.07","0","0","2.62","36.36","2.5","33.33","0.24","3.33","46.43","","","0","0","","",""
"R. Paton","England 3.","Port Vale","CF, AMF","25","250000","2027-06-30","13","756","1","2.26","2","1.24","Republic of Ireland","right","177","no","3.81","2.86","62.5","2.98","28","0","2.59","0.12","0.27","0","23","2.74","30.43","4.348","1.55","15.38","1.19","60","5","30.95","2.26","0.36","0.12","20","77.38","5.12","62.79","0.95","37.5","0.15","0.36","0.36","2.14","55.56","2.14","33.33","0.71","2.5","71.43","","","0","0","","",""
"H. Douglas","England 3.","Rotherham United","CB","20","0","2027-06-30","9","755","1","0.32","0","0","England","","0","no","8.58","2.98","72","7.27","50.82","0.83","7.72","0.12","0.04","0.12","5","0.6","20","20","0","0","0","0","0.24","0","0.95","0.24","0.12","31.71","84.96","11.92","72","3.7","51.61","0","0","0","1.31","63.64","0","0","0","5.01","54.76","","","0","0","","",""
"D. Orsi","England 3.","AFC Wimbledon","CF","29","225000","2028-06-30","18","755","3","2.72","0","0.05","England","right","188","no","3.58","3.58","60","5.36","20","0.12","1.7","0.24","0.32","0","6","0.72","50","50","0.6","0","0.95","62.5","7.39","16.13","2.03","0.12","0","12.99","67.89","3.81","50","1.79","33.33","0.01","0","0","1.43","58.33","0.83","57.14","0.48","2.15","50","","","0","0","","",""
"L. Gordon","England 3.","Port Vale","LWB, LB","26","250000","2027-06-30","11","753","0","0.17","0","0.55","England","left","183","no","9.08","6.1","52.94","1.31","27.27","0.36","7.54","0","0.02","0","1","0.12","0","0","2.63","27.27","2.99","68","7.53","52.38","1.08","2.27","0.48","31.31","75.95","11.95","66","2.51","47.62","0.07","0.24","0.12","4.06","64.71","2.75","34.78","0.6","6.93","70.69","","","0","0","","",""
"L. Akins","England 3.","Mansfield Town","RWB, RB","36","75000","2026-06-30","11","753","2","1.78","0","0.13","England","right","180","no","8.01","6.69","60.71","4.18","48.57","0.36","4.53","0.12","0.21","0.12","10","1.2","40","20","0.6","40","0.84","57.14","6.93","27.59","1.43","1.08","0.12","32.75","82.48","10.88","67.03","3.59","43.33","0.01","0","0","3.71","64.52","0.96","37.5","0.24","5.62","65.96","","","0","0","","",""
"D. O'Brien-Brady","England 3.","Peterborough United","AMF, LDMF, LCMF","22","0","","18","751","0","0.47","0","0.32","England","left","174","no","5.51","4.79","60","2.64","31.82","0","4.05","0","0.06","0","7","0.84","28.57","0","1.56","15.38","1.92","56.25","7.55","26.98","1.08","0.72","0.12","33.32","79.14","9.35","58.97","2.4","30","0.04","0.12","0.12","3.95","54.55","2.04","41.18","0.6","5.51","65.22","","","0","0","","",""
"J. Stockley","England 3.","Port Vale","CF","32","450000","2026-06-30","16","749","1","2.4","0","0.24","England","right","188","no","3.24","2.76","60.87","21.51","54.75","0.24","2.29","0.12","0.29","0.12","12","1.44","33.33","8.333","0.24","50","0.48","25","3.48","31.03","3","0","0","16.7","60.43","5.41","44.44","0.72","50","0.03","0","0.24","2.4","40","1.08","11.11","0.36","1.2","50","","","0","0","","",""
"R. Walters","England 3.","Port Vale","LCMF, RCMF, LDMF","20","0","2028-06-30","12","748","0","0.55","0","0.08","England","","0","no","8.54","7.1","71.19","3.49","37.93","0.24","3.73","0","0.07","0","6","0.72","50","0","0.36","33.33","2.53","66.67","8.42","47.14","0.96","0.6","0.12","21.66","81.11","6.74","53.57","0.96","37.5","0.01","0.12","0","3.97","54.55","0.48","50","0.24","2.29","57.89","","","0","0","","",""
"B. Close","England 3.","Doncaster Rovers","DMF, LDMF, LCMF","29","200000","2026-06-30","13","734","1","0.18","0","0.96","England","right","175","no","7.23","5.27","62.79","3.43","53.57","0.49","5.93","0.12","0.02","0","6","0.74","33.33","16.667","0.86","28.57","0.61","100","1.47","50","0.86","1.23","0","43.53","83.66","14.35","67.52","5.52","44.44","0.12","0.25","0.12","6.74","67.27","1.72","64.29","0.74","6.87","69.64","","","0","0","","",""
"D. Taylor","England 3.","Blackpool","CF","22","750000","2029-06-30","12","725","1","1.65","1","0.59","Northern Ireland","right","185","no","2.98","2.48","60","6.33","13.73","0.25","1.67","0.12","0.21","0","13","1.61","30.77","7.692","0.87","28.57","2.48","50","7.32","33.9","2.23","0.87","0.12","10.8","65.52","3.72","60","0.5","25","0.07","0.12","0.12","1.49","83.33","1.49","66.67","0.62","1.86","80","","","0","0","","",""
"B. Amos","England 3.","Port Vale","GK","35","100000","2026-06-30","7","714","0","0","0","0","England","right","193","no","2.52","0.13","100","0.5","75","0","3.37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.9","73.24","11.6","61.96","10.08","55","0","0","0","3.78","40","0.5","0","0","6.68","79.25","1.76","4.16","57.58","1.34","-3.37","-0.425","2.52"
